1	1	1	90	-1	1	0.099986	0.39986	1.5475	98	20.014	1	1	1
2	1	1	0	0	1	0.099961	0.39987	1.5077	97	18.476	0	1	1.25
3	1	1	90	0	4	0.099964	0.39988	1.5524	98	33.718	1	0	0.75
4	1	1	0	0	1	0.099974	0.39987	1.4311	98	19.195	1	1	1.25
5	1	0	90	0	1	0.099961	0.39987	1.3675	97	13.887	1	1	1
6	1	1	90	0	4	0.099976	0.39989	1.1382	98	32.416	1	0	1.25
7	1	0	90	0	1	0.1011	0.39987	1.3486	98	15.867	0	1	0.75
8	1	0	90	0	1	0.099962	0.39986	1.1511	97	8.25	1	1	0.75
9	1	1	0	0	1	0.099965	0.39988	1.2084	97	24.227	0	1	1
10	1	1	0	1	1	0.099956	0.39987	1.3233	97	21.784	0	1	0.75
11	1	0	90	-1	4	0.09996	0.39987	1.5267	98	31.788	0	0	1.25
12	1	1	0	1	1	0.099955	0.3999	1.2466	97	23.631	0	1	1
13	1	1	0	1	4	0.099948	0.39986	1.17	97	26.552	0	0	1.25
14	1	0	90	0	1	0.099973	0.39988	1.3611	97	3.6449	1	1	1.25
15	1	1	0	0	1	0.099953	0.39987	1.202	97	23.87	0	1	1
16	1	1	90	1	4	0.099957	0.39989	1.1892	98	38.043	1	0	1.25
17	1	0	90	1	1	0.099963	0.39987	1.1956	97	16.561	1	1	1
18	1	0	0	1	4	0.099948	0.39986	1.202	97	29.347	1	0	1.25
19	1	1	90	0	1	0.099964	0.39987	1.2656	98	10.031	1	1	0.75
20	1	0	0	-1	4	0.099981	0.39989	1.2209	97	25.324	1	0	0.75
21	1	1	90	1	1	0.099938	0.39986	1.1511	98	3.6161	1	1	1.25
22	1	0	0	1	1	0.099959	0.39987	1.1892	98	17.566	0	1	0.75
23	1	1	90	1	1	0.099956	0.39989	1.3424	98	8.1432	1	1	1.25
24	1	1	90	0	1	0.09997	0.39988	1.2465	98	4.6051	1	1	1.25
25	1	1	90	1	1	0.099952	0.39987	1.3229	98	13.603	1	1	1.25
26	1	0	90	-1	1	0.09997	0.39986	1.1955	98	5.15	0	1	1.25
27	1	1	90	-1	1	0.099955	0.39987	1.2529	98	11.541	1	1	1
28	1	1	90	0	1	0.099945	0.39986	1.2975	98	7.9361	1	1	0.75
29	1	0	0	-1	4	0.099958	0.39985	1.3295	97	26.552	1	0	1.25
30	1	0	0	0	1	0.099946	0.39986	1.1892	97	13.5	1	1	1.25
31	1	0	0	0	1	0.099954	0.39986	1.2086	97	21.834	1	1	0.75
32	1	1	90	-1	4	0.099957	0.39988	1.2592	98	29.863	1	0	1
33	1	0	90	1	1	0.099963	0.39985	1.4378	97	9.9068	1	1	1
34	1	1	0	0	1	0.099975	0.39986	1.1383	97	13.709	0	1	1
35	1	1	0	1	1	0.099965	0.39989	1.1638	98	12.566	1	1	1.25
36	1	0	90	-1	1	0.099954	0.39988	1.3231	97	8.024	1	1	0.75
37	1	1	0	0	4	0.099962	0.39987	1.342	98	30.548	1	0	1
38	1	1	90	-1	1	0.099971	0.39987	1.1064	97	17.467	0	1	1
39	1	1	0	-1	4	0.099965	0.39988	1.183	98	26.747	1	0	1.25
40	1	0	0	0	1	0.099974	0.39988	1.1127	97	13.354	1	1	1.25
41	1	0	0	1	1	0.099947	0.39988	1.088	98	22.511	0	1	1.25
42	1	0	90	1	1	0.099973	0.39988	1.1892	98	15.765	0	1	1
43	1	1	0	0	4	0.099974	0.39987	1.202	97	31.699	0	0	0.75
44	1	0	0	0	4	0.099973	0.39987	1.4122	97	27.627	1	0	0.75
45	1	0	90	0	4	0.099949	0.39987	1.2338	98	31.803	0	0	1
46	1	0	0	0	4	0.09995	0.39987	1.4439	97	26.372	1	0	0.75
47	1	1	90	0	1	0.099973	0.39987	1.1449	98	19.379	1	1	1
48	1	1	90	0	1	0.09996	0.39988	1.2912	98	10.338	1	1	0.75
49	1	0	0	1	1	0.09996	0.39987	1.2146	97	20.663	1	1	1.25
50	1	0	0	0	4	0.099954	0.39988	1.113	97	28.481	1	0	1
51	1	1	0	-1	1	0.098812	0.39872	1.0735	98	12.831	1	1	1
52	1	0	90	0	1	0.09996	0.39986	1.0175	97	9.8612	1	1	1
53	1	0	0	-1	4	0.09996	0.39988	1.5477	98	29.274	0	0	1
54	1	0	90	1	4	0.099975	0.39986	1.2911	97	25.917	1	0	1
55	1	1	0	0	1	0.09998	0.39987	1.374	97	9.9243	0	1	0.75
56	1	0	0	0	1	0.099981	0.39989	1.0365	97	16.659	1	1	1.25
57	1	0	90	0	1	0.099948	0.39987	1.1383	97	2.9706	1	1	1.25
58	1	0	90	-1	1	0.099955	0.39987	1.1193	98	6.924	0	1	1.25
59	1	1	0	-1	4	0.099973	0.41068	1.1129	97	30.116	0	0	0.75
60	1	0	0	-1	1	0.10194	0.40182	1.083	98	7.7606	0	1	1.25
61	1	1	0	-1	1	0.099958	0.39986	1.1383	97	23.196	0	1	1
62	1	0	90	0	4	0.099945	0.39985	1.1956	98	32.708	0	0	1.25
63	1	0	0	0	1	0.09996	0.39985	1.1828	97	17.685	1	1	0.75
64	1	1	90	0	1	0.099943	0.39986	1.1319	97	10.802	0	1	1.25
