1	1	0.0086039	598.82	1170.6	614.32	1218	13.055	1.1954	15.584	13.293	1.4149	16.38	598
1	1	0.015548	598.83	1170.6	614.32	1217.9	13.056	1.1951	15.584	13.293	1.4142	16.38	600
1	1	0.021914	598.8	1170.7	614.31	1217.9	13.055	1.196	15.585	13.293	1.4143	16.381	602
1	1	0.028279	598.76	1170.6	614.27	1217.9	13.055	1.1956	15.585	13.292	1.4144	16.381	603
1	1	0.034649	598.75	1170.7	614.26	1218	13.055	1.1958	15.585	13.292	1.4144	16.381	605
1	1	0.041021	598.78	1170.6	614.28	1218	13.055	1.1957	15.585	13.293	1.4145	16.381	606
1	1	0.047384	598.77	1170.6	614.28	1218	13.055	1.1954	15.585	13.293	1.4147	16.381	608
1	1	0.053746	598.77	1170.6	614.31	1217.9	13.055	1.1953	15.585	13.293	1.4143	16.38	609
1	1	0.060108	598.79	1170.6	614.25	1217.9	13.055	1.1955	15.585	13.292	1.4143	16.381	611
1	1	0.06647	598.82	1170.6	614.24	1217.9	13.055	1.1957	15.585	13.292	1.4142	16.381	613
1	1	0.072832	598.83	1170.7	614.21	1218	13.056	1.196	15.585	13.292	1.4144	16.382	614
1	1	0.079194	598.82	1170.7	614.24	1218	13.055	1.1958	15.585	13.292	1.415	16.381	616
1	1	0.085556	598.84	1170.7	614.26	1218	13.056	1.1961	15.584	13.292	1.4144	16.381	617
1	1	0.10732	598.94	1170.7	614.23	1217.9	13.057	1.1963	15.584	13.292	1.4144	16.382	622
1	1	0.11425	598.9	1170.7	614.28	1218	13.057	1.1962	15.585	13.293	1.4153	16.381	624
1	1	0.12062	598.95	1170.7	614.24	1218.1	13.057	1.1959	15.585	13.292	1.4162	16.382	626
1	1	0.12698	598.92	1170.6	614.23	1218	13.057	1.1957	15.585	13.292	1.4154	16.382	627
1	1	0.13335	598.88	1170.6	614.2	1218	13.056	1.1956	15.586	13.292	1.4151	16.383	629
1	1	0.13971	598.86	1170.6	614.25	1218	13.056	1.1956	15.586	13.292	1.4146	16.383	630
1	1	0.14607	598.85	1170.6	614.22	1218	13.056	1.1955	15.586	13.292	1.415	16.383	632
1	1	0.15244	598.89	1170.6	614.24	1218	13.056	1.1956	15.586	13.292	1.4152	16.383	633
1	1	0.1588	598.87	1170.7	614.26	1218	13.056	1.1959	15.586	13.292	1.4156	16.382	635
1	1	0.16516	598.89	1170.7	614.27	1218.1	13.056	1.1959	15.586	13.293	1.416	16.382	636
1	1	0.17152	598.86	1170.7	614.26	1218.1	13.056	1.196	15.586	13.292	1.4157	16.383	638
1	1	0.17789	598.85	1170.7	614.27	1218.1	13.056	1.1964	15.586	13.293	1.4158	16.382	639
1	1	0.18425	598.83	1170.8	614.22	1218.1	13.056	1.197	15.586	13.292	1.4157	16.383	641
1	1	0.19061	598.85	1170.7	614.24	1218.1	13.056	1.1968	15.586	13.292	1.4157	16.382	642
1	1	0.19697	598.87	1170.8	614.19	1218	13.056	1.197	15.585	13.291	1.4155	16.383	644
1	1	0.20333	598.85	1170.7	614.18	1218	13.056	1.1967	15.586	13.291	1.4153	16.383	645
1	1	0.2097	598.82	1170.8	614.19	1218	13.056	1.1972	15.586	13.292	1.4155	16.383	647
1	1	0.21606	598.81	1170.8	614.2	1218	13.055	1.1971	15.586	13.292	1.415	16.382	648
1	1	0.22242	598.77	1170.7	614.24	1218	13.055	1.1969	15.586	13.292	1.4153	16.382	650
1	1	0.22879	598.79	1170.7	614.27	1218	13.055	1.1968	15.586	13.293	1.4146	16.382	651
1	1	0.23519	598.81	1170.7	614.29	1218	13.055	1.1965	15.585	13.293	1.4146	16.382	653
1	1	0.24155	598.82	1170.6	614.24	1218	13.056	1.1956	15.585	13.292	1.4147	16.382	655
1	1	0.24792	598.87	1170.6	614.25	1218	13.056	1.1948	15.585	13.292	1.4151	16.382	656
1	1	0.25428	598.82	1170.6	614.26	1218	13.055	1.1954	15.585	13.292	1.4155	16.382	658
1	1	0.26064	598.84	1170.6	614.29	1218.1	13.056	1.1955	15.585	13.293	1.4157	16.382	659
1	1	0.267	598.87	1170.7	614.31	1218.1	13.056	1.1963	15.585	13.293	1.416	16.381	661
1	1	0.27337	598.84	1170.7	614.35	1218	13.056	1.196	15.585	13.294	1.4154	16.381	662
1	1	0.27973	598.79	1170.7	614.31	1218	13.055	1.1961	15.586	13.293	1.415	16.382	664
1	1	0.28609	598.82	1170.7	614.32	1218	13.055	1.1968	15.586	13.293	1.4145	16.382	665
