0.0086119	524.64	1196.2	520.95	1202.7	12.614	1.7114	14.959	12.783	1.7176	16.55	598
0.015557	524.68	1196.1	520.96	1202.8	12.614	1.7108	14.958	12.783	1.7181	16.55	600
0.021921	524.72	1196.1	521.01	1202.8	12.615	1.7107	14.958	12.784	1.7182	16.55	602
0.028285	524.71	1196.1	521.01	1202.8	12.614	1.711	14.958	12.784	1.7179	16.55	603
0.034647	524.66	1196.1	520.98	1202.8	12.614	1.711	14.959	12.784	1.7179	16.55	605
0.041009	524.65	1196.1	520.98	1202.8	12.614	1.7108	14.959	12.784	1.7178	16.55	606
0.04737	524.68	1196.1	520.98	1202.8	12.614	1.7105	14.959	12.784	1.7182	16.55	608
0.053732	524.71	1196.1	520.94	1202.9	12.614	1.7105	14.958	12.783	1.7189	16.55	609
0.060094	524.73	1196.1	521.01	1202.8	12.615	1.7109	14.958	12.784	1.7184	16.55	611
0.066457	524.75	1196.1	521.01	1202.8	12.615	1.7108	14.958	12.784	1.7178	16.55	612
0.07282	524.75	1196.1	520.97	1202.8	12.615	1.7109	14.958	12.783	1.7184	16.55	614
0.079182	524.8	1196.1	520.95	1202.8	12.616	1.7111	14.958	12.783	1.7182	16.551	615
0.085574	524.84	1196.1	520.96	1202.7	12.616	1.7108	14.957	12.783	1.7175	16.55	617
0.1073	524.8	1196.1	520.98	1202.7	12.616	1.7107	14.958	12.784	1.7175	16.55	622
0.11424	524.82	1196.1	520.97	1202.9	12.616	1.711	14.958	12.783	1.7191	16.55	624
0.1206	524.87	1196.1	520.98	1202.9	12.617	1.7111	14.958	12.784	1.7189	16.55	625
0.12697	524.83	1196.1	520.98	1202.9	12.616	1.7111	14.958	12.784	1.7195	16.55	627
0.13333	524.8	1196.1	520.97	1202.9	12.616	1.711	14.958	12.783	1.7189	16.55	628
0.13969	524.81	1196.2	520.94	1202.9	12.616	1.7117	14.958	12.783	1.7189	16.55	630
0.1461	524.8	1196.1	520.96	1202.9	12.616	1.7111	14.958	12.783	1.7192	16.55	632
0.15246	524.81	1196.1	520.92	1202.8	12.616	1.711	14.958	12.783	1.7185	16.55	633
0.15882	524.82	1196.2	520.94	1202.8	12.616	1.7116	14.958	12.783	1.7186	16.55	635
0.16519	524.8	1196.2	520.98	1202.9	12.616	1.7113	14.958	12.784	1.719	16.55	636
0.17155	524.79	1196.2	520.97	1202.8	12.615	1.7112	14.958	12.783	1.7184	16.55	638
0.17791	524.79	1196.2	520.96	1202.8	12.615	1.7113	14.958	12.783	1.7183	16.55	639
0.18427	524.77	1196.1	520.96	1202.8	12.615	1.7109	14.958	12.783	1.7184	16.55	641
0.19064	524.77	1196.1	520.96	1202.8	12.615	1.7109	14.958	12.783	1.7187	16.55	642
0.197	524.78	1196.1	520.92	1202.8	12.615	1.7107	14.958	12.783	1.7183	16.551	644
0.20336	524.77	1196.1	520.94	1202.8	12.615	1.7105	14.958	12.783	1.7188	16.55	645
0.20972	524.75	1196.1	520.95	1202.8	12.615	1.71	14.958	12.783	1.7185	16.55	647
0.21609	524.74	1196	520.97	1202.8	12.615	1.7093	14.959	12.783	1.7187	16.55	648
0.22246	524.73	1196	521.02	1202.7	12.615	1.7098	14.958	12.784	1.7176	16.55	650
0.22882	524.72	1196.1	521.07	1202.7	12.614	1.7106	14.958	12.785	1.7166	16.549	651
0.23519	524.72	1196.1	521.03	1202.8	12.614	1.7102	14.958	12.784	1.718	16.549	653
0.24155	524.71	1196	521.05	1202.7	12.614	1.7095	14.958	12.784	1.7177	16.549	654
0.24792	524.71	1196.1	520.98	1202.7	12.614	1.7104	14.958	12.784	1.7176	16.55	656
0.25428	524.69	1196.1	520.99	1202.8	12.614	1.7104	14.958	12.784	1.7177	16.549	657
0.26064	524.69	1196.1	520.97	1202.7	12.614	1.7103	14.958	12.783	1.7176	16.55	659
0.267	524.73	1196.1	521.02	1202.8	12.615	1.7106	14.958	12.784	1.718	16.549	661
0.27337	524.73	1196.1	520.98	1202.7	12.615	1.7106	14.958	12.784	1.7176	16.549	662
0.27973	524.72	1196.1	520.92	1202.8	12.615	1.7105	14.958	12.783	1.7179	16.55	664
0.28609	524.69	1196.1	520.9	1202.8	12.614	1.7106	14.958	12.783	1.7183	16.55	665
0.29246	524.74	1196.1	520.93	1202.8	12.615	1.7103	14.958	12.783	1.7181	16.55	667
0.29882	524.73	1196.1	520.94	1202.8	12.615	1.71	14.958	12.783	1.7182	16.55	668
0.30518	524.74	1196	520.81	1202.8	12.615	1.7099	14.958	12.781	1.7181	16.551	670
0.31155	524.78	1196	520.82	1202.8	12.615	1.7097	14.957	12.781	1.7179	16.551	671
0.31791	524.72	1196.1	520.85	1202.8	12.615	1.7103	14.958	12.782	1.718	16.551	673
0.32428	524.69	1196.1	520.83	1202.8	12.614	1.7102	14.958	12.782	1.7187	16.551	674
