1	1	0.5	-0.5	0	1	0	0
1	2	1.5	1.5	1	1	1	0
2	1	10	-10	1	0	1	0
2	2	10	-10	1	0	2	0
2	3	10	-10	1	0	0	0
2	4	8	-8	1	0	1	0
1	3	1.5	1.5	1	1	2	0
1	4	1.5	-1.5	0	1	0	0
2	5	8	8	1	0	2	0
1	5	2.5	2.5	1	1	1	0
2	6	8	-8	1	0	0	0
2	7	6	-6	1	0	1	0
2	8	6	-6	1	0	2	0
2	9	6	-6	1	0	0	0
2	10	4	-4	1	0	1	0
2	11	4	4	1	0	2	0
1	6	2.5	-2.5	0	1	0	0
1	7	3.5	3.5	1	1	1	0
2	12	4	-4	0	0	0	1
2	13	5	5	1	1	1	1
1	8	3.5	-3.5	1	1	2	0
2	14	5	-5	1	1	2	1
1	9	3.5	3.5	1	1	0	1
2	15	5	5	1	1	0	2
2	16	4	-4	1	0	1	2
1	10	2.5	2.5	1	0	1	1
1	11	2.5	2.5	1	0	2	1
1	12	2.5	2.5	1	0	0	1
1	13	1.5	1.5	1	0	1	1
1	14	1.5	1.5	1	0	2	1
2	17	4	4	1	0	2	2
1	15	1.5	-1.5	0	0	0	2
2	18	4	-4	0	0	0	3
2	19	5	-5	1	1	1	3
2	20	5	-5	1	1	2	3
1	16	2.5	-2.5	0	1	0	2
2	21	5	-5	1	1	0	4
1	17	3.5	-3.5	1	1	1	2
2	22	4	4	1	0	1	4
1	18	3.5	3.5	1	1	2	2
1	19	3.5	3.5	1	1	0	3
1	20	2.5	2.5	1	0	1	3
2	23	4	4	1	0	2	4
1	21	2.5	2.5	1	0	2	3
1	22	2.5	-2.5	0	0	0	4
2	24	4	-4	0	0	0	5
1	23	3.5	3.5	1	1	1	4
2	25	5	-5	0	1	0	5
1	24	3.5	3.5	1	1	2	4
2	26	6	-6	1	1	1	5
1	25	3.5	-3.5	1	1	0	5
2	27	6	6	1	1	2	5
2	28	6	6	1	1	0	6
2	29	4	4	1	0	1	6
2	30	4	4	1	0	2	6
1	26	2.5	2.5	1	0	1	5
2	31	4	-4	0	0	0	7
2	32	5	-5	1	1	1	7
2	33	5	5	1	1	2	7
1	27	2.5	-2.5	0	0	0	6
1	28	3.5	-3.5	0	1	0	6
1	29	4.5	-4.5	1	1	1	6
1	30	4.5	4.5	1	1	2	6
2	34	5	-5	1	1	0	8
2	35	4	4	1	0	1	8
1	31	4.5	4.5	1	1	0	7
2	36	4	4	1	0	2	8
1	32	3.5	3.5	1	0	1	7
2	37	4	-4	1	0	0	8
2	38	3	3	1	0	1	8
1	33	3.5	-3.5	1	0	2	7
2	39	3	-3	1	0	2	8
1	34	3.5	-3.5	1	0	0	7
2	40	3	3	1	0	0	8
2	41	2	-2	0	0	0	9
2	42	3	3	1	1	1	9
2	43	3	3	1	1	2	9
2	44	3	-3	0	1	0	9
2	45	4	-4	1	1	1	9
1	35	2.5	-2.5	1	0	1	7
1	36	2.5	-2.5	1	0	2	7
1	37	2.5	2.5	0	0	0	8
1	38	3.5	-3.5	1	1	1	8
1	39	3.5	-3.5	1	1	2	8
2	46	4	-4	1	1	2	9
2	47	4	4	1	1	0	10
1	40	3.5	-3.5	1	1	0	9
1	41	2.5	2.5	0	0	0	10
