1	1	0.5	0.5	1	1	1	0
1	2	0.5	0.5	0	1	0	0
2	1	10	-10	1	0	1	0
2	2	10	10	1	0	2	0
1	3	1	1	1	1	1	0
1	4	1	1	0	1	0	0
1	5	1.5	-1.5	1	1	1	0
2	3	10	-10	1	0	0	0
2	4	9	-9	1	0	1	0
1	6	1.5	-1.5	0	1	0	0
2	5	9	-9	1	0	2	0
1	7	2	-2	1	1	1	0
2	6	9	-9	0	0	0	1
2	7	10	-10	1	1	1	1
2	8	10	10	1	1	2	1
2	9	10	10	1	1	0	2
1	8	2	2	1	1	2	0
1	9	2	-2	1	1	0	1
1	10	1.5	-1.5	0	0	0	2
2	10	9	-9	1	0	1	2
2	11	9	9	1	0	2	2
2	12	9	9	1	0	0	2
1	11	2	-2	1	1	1	2
2	13	8	-8	1	0	1	2
2	14	8	8	1	0	2	2
1	12	2	2	1	1	2	2
2	15	8	8	1	0	0	2
1	13	2	-2	0	1	0	2
2	16	7	7	1	0	1	2
2	17	7	-7	0	0	0	3
2	18	8	8	1	1	1	3
2	19	8	8	1	1	2	3
2	20	8	-8	1	1	0	4
2	21	7	-7	1	0	1	4
1	14	2.5	-2.5	1	1	1	2
1	15	2.5	-2.5	0	1	0	2
2	22	7	-7	1	0	2	4
1	16	3	-3	1	1	1	2
1	17	3	-3	1	1	2	2
2	23	7	-7	1	0	0	4
2	24	6	6	1	0	1	4
2	25	6	6	1	0	2	4
1	18	3	3	1	1	0	3
2	26	6	6	1	0	0	4
2	27	5	-5	1	0	1	4
2	28	5	5	1	0	2	4
1	19	2.5	-2.5	1	0	1	3
1	20	2.5	2.5	1	0	2	3
1	21	2.5	2.5	1	0	0	3
1	22	2	2	1	0	1	3
2	29	5	-5	1	0	0	4
1	23	2	2	1	0	2	3
1	24	2	2	1	0	0	3
1	25	1.5	-1.5	1	0	1	3
2	30	4.5	-4.5	1	0	1	4
1	26	1.5	-1.5	1	0	2	3
2	31	4.5	4.5	1	0	2	4
2	32	4.5	-4.5	1	0	0	4
1	27	1.5	-1.5	0	0	0	4
1	28	2	-2	1	1	1	4
2	33	4	4	1	0	1	4
1	29	2	2	1	1	2	4
2	34	4	4	1	0	2	4
2	35	4	4	1	0	0	4
1	30	2	-2	1	1	0	5
2	36	3.5	-3.5	1	0	1	4
2	37	3.5	-3.5	1	0	2	4
2	38	3.5	-3.5	1	0	0	4
2	39	3	-3	1	0	1	4
2	40	3	-3	1	0	2	4
2	41	3	-3	1	0	0	4
1	31	1.5	1.5	1	0	1	5
1	32	1.5	1.5	1	0	2	5
1	33	1.5	1.5	1	0	0	5
1	34	1	-1	0	0	0	6
1	35	1.5	-1.5	1	1	1	6
1	36	1.5	-1.5	0	1	0	6
1	37	2	-2	1	1	1	6
2	42	2.5	2.5	1	0	1	4
2	43	2.5	-2.5	1	0	2	4
1	38	2	-2	1	1	2	6
1	39	2	-2	1	1	0	7
2	44	2.5	2.5	1	0	0	4
2	45	2	2	1	0	1	4
2	46	2	-2	1	0	2	4
1	40	1.5	1.5	1	0	1	7
2	47	2	2	1	0	0	4
1	41	1.5	1.5	1	0	2	7
1	42	1.5	-1.5	1	0	0	7
1	43	1	-1	1	0	1	7
1	44	1	1	1	0	2	7
1	45	1	1	0	0	0	8
1	46	1.5	1.5	1	1	1	8
1	47	1.5	-1.5	1	1	2	8
2	48	1.5	1.5	1	0	1	4
1	48	1.5	-1.5	1	1	0	9
1	49	1	-1	0	0	0	10
1	50	1.5	-1.5	1	1	1	10
2	49	1.5	-1.5	1	0	2	4
1	51	1.5	-1.5	0	1	0	10
1	52	2	-2	1	1	1	10
1	53	2	-2	0	1	0	10
2	50	1.5	1.5	1	0	0	4
2	51	1	-1	0	0	0	5
2	52	1.5	-1.5	0	1	0	5
1	54	2.5	2.5	1	1	1	10
2	53	2	-2	1	1	1	5
1	55	2.5	2.5	1	1	2	10
1	56	2.5	-2.5	1	1	0	11
1	57	2	2	1	0	1	11
1	58	2	-2	1	0	2	11
2	54	2	2	1	1	2	5
1	59	2	-2	1	0	0	11
1	60	1.5	-1.5	1	0	1	11
1	61	1.5	-1.5	1	0	2	11
2	55	2	2	1	1	0	6
2	56	1.5	1.5	0	0	0	7
1	62	1.5	1.5	1	0	0	11
2	57	2	-2	1	1	1	7
2	58	2	-2	1	1	2	7
2	59	2	-2	1	1	0	8
1	63	1	-1	0	0	0	12
1	64	1.5	1.5	1	1	1	12
1	65	1.5	-1.5	1	1	2	12
1	66	1.5	1.5	1	1	0	13
2	60	1.5	1.5	1	0	1	8
2	61	1.5	1.5	1	0	2	8
1	67	1	-1	1	0	1	13
2	62	1.5	-1.5	1	0	0	8
1	68	1	1	1	0	2	13
1	69	1	-1	1	0	0	13
1	70	0.5	0.5	1	0	1	13
2	63	1	-1	1	0	1	8
2	64	1	-1	0	0	0	9
1	71	0.5	0.5	1	0	2	13
1	72	0.5	-0.5	1	0	0	13
2	65	1.5	-1.5	1	1	1	9
2	66	1.5	-1.5	1	1	2	9
2	67	1.5	-1.5	1	1	0	10
