1	1	0.5	-0.5	0	1	0	0
1	2	1	-1	0	1	0	0
1	3	1.5	-1.5	1	1	1	0
2	1	10	-10	1	0	1	0
2	2	10	10	1	0	2	0
2	3	10	-10	1	0	0	0
1	4	1.5	1.5	1	1	2	0
1	5	1.5	1.5	1	1	0	1
2	4	9	-9	1	0	1	0
2	5	9	9	1	0	2	0
2	6	9	-9	1	0	0	0
1	6	1	1	1	0	1	1
1	7	1	-1	0	0	0	2
1	8	1.5	1.5	1	1	1	2
2	7	8	-8	1	0	1	0
2	8	8	-8	1	0	2	0
1	9	1.5	1.5	1	1	2	2
2	9	8	8	1	0	0	0
2	10	7	-7	1	0	1	0
2	11	7	7	1	0	2	0
2	12	7	-7	1	0	0	0
2	13	6	6	1	0	1	0
1	10	1.5	1.5	1	1	0	3
1	11	1	-1	0	0	0	4
2	14	6	6	1	0	2	0
1	12	1.5	-1.5	0	1	0	4
2	15	6	6	1	0	0	0
1	13	2	-2	1	1	1	4
1	14	2	-2	0	1	0	4
1	15	2.5	-2.5	1	1	1	4
1	16	2.5	2.5	1	1	2	4
2	16	5	5	1	0	1	0
1	17	2.5	2.5	1	1	0	5
1	18	2	-2	1	0	1	5
2	17	5	5	1	0	2	0
2	18	5	5	1	0	0	0
2	19	4.5	-4.5	1	0	1	0
1	19	2	-2	1	0	2	5
2	20	4.5	-4.5	1	0	2	0
1	20	2	-2	1	0	0	5
2	21	4.5	4.5	1	0	0	0
2	22	4	-4	1	0	1	0
1	21	1.5	1.5	1	0	1	5
2	23	4	-4	1	0	2	0
1	22	1.5	1.5	1	0	2	5
2	24	4	-4	1	0	0	0
1	23	1.5	-1.5	1	0	0	5
2	25	3.5	-3.5	1	0	1	0
1	24	1	-1	1	0	1	5
2	26	3.5	3.5	1	0	2	0
2	27	3.5	3.5	1	0	0	0
2	28	3	-3	1	0	1	0
2	29	3	3	1	0	2	0
1	25	1	-1	1	0	2	5
1	26	1	1	0	0	0	6
1	27	1.5	-1.5	1	1	1	6
1	28	1.5	1.5	1	1	2	6
1	29	1.5	-1.5	1	1	0	7
1	30	1	-1	1	0	1	7
1	31	1	1	1	0	2	7
2	30	3	-3	1	0	0	0
1	32	1	1	1	0	0	7
2	31	2.5	2.5	1	0	1	0
2	32	2.5	-2.5	1	0	2	0
2	33	2.5	2.5	1	0	0	0
2	34	2	2	1	0	1	0
2	35	2	-2	1	0	2	0
2	36	2	-2	1	0	0	0
1	33	0.5	-0.5	0	0	0	8
2	37	1.5	1.5	1	0	1	0
1	34	1	-1	0	1	0	8
2	38	1.5	1.5	1	0	2	0
1	35	1.5	-1.5	1	1	1	8
1	36	1.5	-1.5	1	1	2	8
2	39	1.5	1.5	1	0	0	0
1	37	1.5	1.5	1	1	0	9
1	38	1	1	1	0	1	9
2	40	1	-1	0	0	0	1
2	41	1.5	1.5	1	1	1	1
1	39	1	-1	1	0	2	9
1	40	1	1	1	0	0	9
1	41	0.5	0.5	1	0	1	9
1	42	0.5	-0.5	0	0	0	10
2	42	1.5	-1.5	1	1	2	1
2	43	1.5	-1.5	1	1	0	2
2	44	1	-1	1	0	1	2
1	43	1	1	1	1	1	10
2	45	1	-1	0	0	0	3
2	46	1.5	-1.5	1	1	1	3
1	44	1	-1	0	1	0	10
2	47	1.5	-1.5	1	1	2	3
1	45	1.5	-1.5	1	1	1	10
1	46	1.5	-1.5	1	1	2	10
2	48	1.5	1.5	1	1	0	4
2	49	1	1	1	0	1	4
2	50	1	1	1	0	2	4
2	51	1	1	1	0	0	4
1	47	1.5	-1.5	1	1	0	11
1	48	1	-1	1	0	1	11
1	49	1	1	1	0	2	11
2	52	0.5	0.5	0	0	0	5
1	50	1	1	1	0	0	11
1	51	0.5	-0.5	1	0	1	11
2	53	1	1	1	1	1	5
1	52	0.5	0.5	1	0	2	11
2	54	1	1	1	1	2	5
1	53	0.5	0.5	0	0	0	12
1	54	1	1	1	1	1	12
1	55	1	-1	0	1	0	12
2	55	1	1	1	1	0	6
1	56	1.5	-1.5	0	1	0	12
1	57	2	2	1	1	1	12
1	58	2	2	1	1	2	12
2	56	0.5	-0.5	1	0	1	6
1	59	2	2	1	1	0	13
2	57	0.5	0.5	1	0	2	6
1	60	1.5	1.5	1	0	1	13
2	58	0.5	-0.5	0	0	0	7
2	59	1	-1	1	1	1	7
1	61	1.5	-1.5	1	0	2	13
2	60	1	-1	1	1	2	7
1	62	1.5	1.5	1	0	0	13
2	61	1	-1	1	1	0	8
1	63	1	1	1	0	1	13
1	64	1	1	1	0	2	13
1	65	1	1	1	0	0	13
2	62	0.5	-0.5	0	0	0	9
2	63	1	-1	1	1	1	9
1	66	0.5	-0.5	1	0	1	13
1	67	0.5	0.5	0	0	0	14
2	64	1	1	1	1	2	9
2	65	1	-1	1	1	0	10
