2	1	10	-10	1	0	1	0
2	2	10	-10	1	0	2	0
1	1	0.5	-0.5	0	1	0	0
1	2	1	-1	1	1	1	0
1	3	1	-1	0	1	0	0
2	3	10	-10	1	0	0	0
2	4	9	9	1	0	1	0
2	5	9	-9	1	0	2	0
1	4	1.5	-1.5	0	1	0	0
2	6	9	9	1	0	0	0
1	5	2	2	1	1	1	0
1	6	2	2	1	1	2	0
1	7	2	-2	0	1	0	0
2	7	8	-8	1	0	1	0
1	8	2.5	2.5	1	1	1	0
1	9	2.5	-2.5	1	1	2	0
1	10	2.5	-2.5	1	1	0	1
1	11	2	2	1	0	1	1
1	12	2	-2	1	0	2	1
2	8	8	-8	1	0	2	0
2	9	8	-8	1	0	0	0
2	10	7	-7	1	0	1	0
2	11	7	-7	1	0	2	0
2	12	7	7	1	0	0	0
2	13	6	6	1	0	1	0
2	14	6	-6	1	0	2	0
2	15	6	6	1	0	0	0
1	13	2	-2	0	0	0	2
2	16	5	5	1	0	1	0
2	17	5	5	1	0	2	0
2	18	5	5	1	0	0	0
2	19	4.5	-4.5	1	0	1	0
1	14	2.5	2.5	1	1	1	2
2	20	4.5	-4.5	1	0	2	0
1	15	2.5	2.5	1	1	2	2
1	16	2.5	-2.5	1	1	0	3
2	21	4.5	4.5	1	0	0	0
2	22	4	4	1	0	1	0
2	23	4	4	1	0	2	0
2	24	4	4	1	0	0	0
2	25	3.5	3.5	1	0	1	0
1	17	2	2	1	0	1	3
2	26	3.5	-3.5	1	0	2	0
1	18	2	-2	1	0	2	3
2	27	3.5	-3.5	1	0	0	0
2	28	3	-3	1	0	1	0
2	29	3	-3	1	0	2	0
2	30	3	3	1	0	0	0
2	31	2.5	2.5	1	0	1	0
2	32	2.5	-2.5	0	0	0	1
2	33	3	-3	1	1	1	1
2	34	3	3	1	1	2	1
2	35	3	-3	1	1	0	2
1	19	2	-2	1	0	0	3
1	20	1.5	1.5	1	0	1	3
2	36	2.5	-2.5	1	0	1	2
1	21	1.5	1.5	1	0	2	3
2	37	2.5	-2.5	1	0	2	2
1	22	1.5	1.5	1	0	0	3
2	38	2.5	2.5	1	0	0	2
2	39	2	2	1	0	1	2
1	23	1	-1	0	0	0	4
2	40	2	2	1	0	2	2
1	24	1.5	1.5	1	1	1	4
1	25	1.5	-1.5	1	1	2	4
1	26	1.5	-1.5	1	1	0	5
1	27	1	1	1	0	1	5
1	28	1	1	1	0	2	5
1	29	1	-1	0	0	0	6
1	30	1.5	-1.5	1	1	1	6
1	31	1.5	1.5	1	1	2	6
1	32	1.5	-1.5	0	1	0	6
2	41	2	-2	0	0	0	3
1	33	2	2	1	1	1	6
2	42	2.5	2.5	1	1	1	3
2	43	2.5	-2.5	1	1	2	3
1	34	2	2	1	1	2	6
2	44	2.5	-2.5	1	1	0	4
1	35	2	-2	1	1	0	7
1	36	1.5	-1.5	1	0	1	7
1	37	1.5	1.5	1	0	2	7
2	45	2	2	1	0	1	4
2	46	2	-2	1	0	2	4
1	38	1.5	1.5	1	0	0	7
1	39	1	1	1	0	1	7
2	47	2	2	1	0	0	4
2	48	1.5	-1.5	0	0	0	5
1	40	1	-1	0	0	0	8
1	41	1.5	-1.5	1	1	1	8
2	49	2	2	1	1	1	5
1	42	1.5	1.5	1	1	2	8
1	43	1.5	1.5	1	1	0	9
1	44	1	1	1	0	1	9
1	45	1	-1	0	0	0	10
2	50	2	2	1	1	2	5
2	51	2	2	1	1	0	6
1	46	1.5	1.5	1	1	1	10
2	52	1.5	-1.5	1	0	1	6
2	53	1.5	1.5	1	0	2	6
2	54	1.5	1.5	1	0	0	6
1	47	1.5	-1.5	1	1	2	10
2	55	1	1	1	0	1	6
2	56	1	1	1	0	2	6
2	57	1	-1	1	0	0	6
2	58	0.5	-0.5	0	0	0	7
2	59	1	1	1	1	1	7
2	60	1	1	1	1	2	7
1	48	1.5	-1.5	1	1	0	11
1	49	1	1	1	0	1	11
1	50	1	1	1	0	2	11
1	51	1	-1	1	0	0	11
2	61	1	-1	1	1	0	8
1	52	0.5	0.5	1	0	1	11
1	53	0.5	0.5	1	0	2	11
1	54	0.5	0.5	1	0	0	11
1	55	0.5	0.5	1	0	1	11
2	62	0.5	0.5	1	0	1	8
1	56	0.5	0.5	1	0	2	11
2	63	0.5	0.5	1	0	2	8
2	64	0.5	-0.5	0	0	0	9
2	65	1	-1	0	1	0	9
1	57	0.5	-0.5	0	0	0	12
1	58	1	1	1	1	1	12
1	59	1	1	1	1	2	12
1	60	1	1	1	1	0	13
2	66	1.5	1.5	1	1	1	9
1	61	0.5	0.5	1	0	1	13
2	67	1.5	-1.5	1	1	2	9
1	62	0.5	-0.5	1	0	2	13
2	68	1.5	-1.5	1	1	0	10
